fishID,exPlate,exConc,broodID,pop,year,age,dilPlate,dilWell,dilConc,action,subPlate,subWell,volDil,volWater,volExt,volWater
25408,TH-Ext-2023-008,53.76,9105_2019_25408_M,PUNTLEDGE_RIVER_fall,2019,4,P5,A3,20.07,as-is,P4,H8,10,0,,
15559,TH-Ext-2023-008,53.6,100_2019_15559_M,QUALICUM_RIVER,2019,3,P5,D3,18.41,as-is,P4,A9,10,0,,
1383,TH-Ext-2023-006,53.55,9105_2018_1383_M,PUNTLEDGE_RIVER_fall,2018,2,P5,E3,19.08,as-is,P4,B9,10,0,,
1066,TH-Ext-2023-006,53.44,9105_2018_1066_M,PUNTLEDGE_RIVER_fall,2018,4,P5,F3,19.76,as-is,P4,C9,10,0,,
25348,TH-Ext-2023-008,53.25,9105_2019_25348_M,PUNTLEDGE_RIVER_fall,2019,3,P5,G3,24.91,as-is,P4,D9,10,0,,
80467,TH-Ext-2023-006,53.21,9107_2018_80467_M,CHILLIWACK_RIVER_fall,2018,2,P5,H3,25.79,as-is,P4,E9,10,0,,
16707,TH-Ext-2023-009,53.2,100_2019_16707_M,QUALICUM_RIVER,2019,2,P5,A4,19.87,as-is,P4,F9,10,0,,
240227,TH-Ext-2023-011,52.99,9105_2021_240227_M,PUNTLEDGE_RIVER_fall,2021,2,P5,B4,21.19,as-is,P4,G9,10,0,,
7404,TH-Ext-2023-004,52.97,100_2016_7404_M,QUALICUM_RIVER,2016,2,P5,C4,23.76,as-is,P4,H9,10,0,,
93968,TH-Ext-2023-009,52.92,9105_2020_93968_M,PUNTLEDGE_RIVER_fall,2020,4,P5,D4,18.4,as-is,P4,A10,10,0,,
219207,TH-Ext-2023-011,52.88,100_2021_219207_M,QUALICUM_RIVER,2021,4,P5,E4,21.4,as-is,P4,B10,10,0,,
7407,TH-Ext-2023-004,52.79,100_2016_7407_M,QUALICUM_RIVER,2016,2,P5,F4,20.71,as-is,P4,C10,10,0,,
18227,TH-Ext-2023-004,52.69,9107_2017_18227_M,CHILLIWACK_RIVER_fall,2017,4,P5,G4,23.49,as-is,P4,D10,10,0,,
25420,TH-Ext-2023-008,52.63,9105_2019_25420_M,PUNTLEDGE_RIVER_fall,2019,4,P5,H4,23.95,as-is,P4,E10,10,0,,
1022,TH-Ext-2023-005,52.63,9105_2017_1022_M,PUNTLEDGE_RIVER_fall,2017,4,P5,A5,22.79,as-is,P4,F10,10,0,,
19617,TH-Ext-2023-007,52.53,9107_2019_19617_M,CHILLIWACK_RIVER_fall,2019,2,P5,B5,20.87,as-is,P4,G10,10,0,,
15686,TH-Ext-2023-008,52.52,100_2019_15686_M,QUALICUM_RIVER,2019,3,P5,C5,19.84,as-is,P4,H10,10,0,,
1220,TH-Ext-2023-005,52.48,9105_2017_1220_M,PUNTLEDGE_RIVER_fall,2017,2,P5,D5,22.33,as-is,P4,A11,10,0,,
15517,TH-Ext-2023-008,52.03,100_2019_15517_M,QUALICUM_RIVER,2019,2,P5,E5,23.39,as-is,P4,B11,10,0,,
219421,TH-Ext-2023-011,51.65,100_2021_219421_M,QUALICUM_RIVER,2021,4,P5,F5,20.93,as-is,P4,C11,10,0,,
223767,TH-Ext-2023-010,51.57,9107_2021_223767_M,CHILLIWACK_RIVER_fall,2021,2,P5,G5,22.45,as-is,P4,D11,10,0,,
93632,TH-Ext-2023-009,51.5,9105_2020_93632_M,PUNTLEDGE_RIVER_fall,2020,3,P5,H5,22.49,as-is,P4,E11,10,0,,
54464,TH-Ext-2023-005,51.49,9105_2017_54464_M,PUNTLEDGE_RIVER_fall,2017,2,P5,A6,23.79,as-is,P4,F11,10,0,,
219756,TH-Ext-2023-012,51.29,100_2021_219756_M,QUALICUM_RIVER,2021,4,P5,C6,23.25,as-is,P4,G11,10,0,,
15649,TH-Ext-2023-008,51.19,100_2019_15649_M,QUALICUM_RIVER,2019,2,P5,D6,20.96,as-is,P4,H11,10,0,,
76496,TH-Ext-2023-009,51.06,9107_2020_76496_M,CHILLIWACK_RIVER_fall,2020,3,P5,E6,23.33,as-is,P4,A12,10,0,,
18243,TH-Ext-2023-006,50.75,9107_2018_18243_M,CHILLIWACK_RIVER_fall,2018,2,P5,F6,24.61,as-is,P4,B12,10,0,,
19702,TH-Ext-2023-007,50.65,9107_2019_19702_M,CHILLIWACK_RIVER_fall,2019,4,P5,G6,22.77,as-is,P4,C12,10,0,,
7440,TH-Ext-2023-004,50.54,100_2016_7440_M,QUALICUM_RIVER,2016,2,P5,H6,24.16,as-is,P4,D12,10,0,,
25240,TH-Ext-2023-008,50.46,9105_2019_25240_M,PUNTLEDGE_RIVER_fall,2019,2,P5,A7,28.91,as-is,P4,E12,10,0,,
76431,TH-Ext-2023-009,50.39,9107_2020_76431_M,CHILLIWACK_RIVER_fall,2020,2,P5,B7,19.35,as-is,P4,F12,10,0,,
15614,TH-Ext-2023-008,50.22,100_2019_15614_M,QUALICUM_RIVER,2019,4,P5,C7,20.73,as-is,P4,G12,10,0,,
1317,TH-Ext-2023-005,50.11,9105_2017_1317_M,PUNTLEDGE_RIVER_fall,2017,3,P5,D7,21.82,as-is,P4,H12,10,0,,
15474,TH-Ext-2023-008,50.07,100_2019_15474_M,QUALICUM_RIVER,2019,3,P5,E7,16.46,as-is,P5,A1,10,0,,
7431,TH-Ext-2023-004,50.04,100_2016_7431_M,QUALICUM_RIVER,2016,2,P5,F7,20.24,as-is,P5,B1,10,0,,
18485,TH-Ext-2023-004,49.96,9107_2017_18485_M,CHILLIWACK_RIVER_fall,2017,2,P5,G7,21.19,as-is,P5,C1,10,0,,
76622,TH-Ext-2023-009,49.71,9107_2020_76622_M,CHILLIWACK_RIVER_fall,2020,4,P5,A8,26.05,as-is,P5,D1,10,0,,
5815,TH-Ext-2023-007,49.62,100_2018_5815_M,QUALICUM_RIVER,2018,2,P5,B8,25.95,as-is,P5,E1,10,0,,
5736,TH-Ext-2023-005,49.61,100_2017_5736_M,QUALICUM_RIVER,2017,3,P5,C8,21.17,as-is,P5,F1,10,0,,
54320,TH-Ext-2023-005,49.47,9105_2017_54320_M,PUNTLEDGE_RIVER_fall,2017,2,P5,D8,20.77,as-is,P5,G1,10,0,,
1192,TH-Ext-2023-005,49.37,9105_2017_1192_M,PUNTLEDGE_RIVER_fall,2017,3,P5,E8,24.72,as-is,P5,H1,10,0,,
7402,TH-Ext-2023-004,49,100_2016_7402_M,QUALICUM_RIVER,2016,2,P5,G8,24.26,as-is,P5,A2,10,0,,
18233,TH-Ext-2023-006,48.99,9107_2018_18233_M,CHILLIWACK_RIVER_fall,2018,4,P5,H8,26.22,as-is,P5,B2,10,0,,
223499,TH-Ext-2023-010,48.98,9107_2021_223499_M,CHILLIWACK_RIVER_fall,2021,2,P5,A9,25.88,as-is,P5,C2,10,0,,
16472,TH-Ext-2023-009,48.92,100_2019_16472_M,QUALICUM_RIVER,2019,2,P5,B9,27.44,as-is,P5,D2,10,0,,
25445,TH-Ext-2023-008,48.91,9105_2019_25445_M,PUNTLEDGE_RIVER_fall,2019,3,P5,C9,22.93,as-is,P5,E2,10,0,,
18462,TH-Ext-2023-006,48.81,9107_2018_18462_M,CHILLIWACK_RIVER_fall,2018,3,P5,D9,20.37,as-is,P5,F2,10,0,,
93773,TH-Ext-2023-009,48.78,9105_2020_93773_M,PUNTLEDGE_RIVER_fall,2020,3,P5,E9,22.6,as-is,P5,G2,10,0,,
6076,TH-Ext-2023-007,48.72,100_2018_6076_M,QUALICUM_RIVER,2018,2,P5,F9,24.18,as-is,P5,H2,10,0,,
1366,TH-Ext-2023-006,48.62,9105_2018_1366_M,PUNTLEDGE_RIVER_fall,2018,3,P5,G9,21.04,as-is,P5,A3,10,0,,
76158,TH-Ext-2023-009,48.46,9107_2020_76158_M,CHILLIWACK_RIVER_fall,2020,3,P5,H9,25.55,as-is,P5,B3,10,0,,
1379,TH-Ext-2023-005,48.38,9105_2017_1379_M,PUNTLEDGE_RIVER_fall,2017,4,P5,A10,28.55,as-is,P5,C3,10,0,,
76541,TH-Ext-2023-009,48.27,9107_2020_76541_M,CHILLIWACK_RIVER_fall,2020,4,P5,B10,28.14,as-is,P5,D3,10,0,,
18267,TH-Ext-2023-006,48.06,9107_2018_18267_M,CHILLIWACK_RIVER_fall,2018,3,P5,D10,23.98,as-is,P5,E3,10,0,,
54403,TH-Ext-2023-005,48.05,9105_2017_54403_M,PUNTLEDGE_RIVER_fall,2017,2,P5,E10,25.03,as-is,P5,F3,10,0,,
7449,TH-Ext-2023-004,47.98,100_2016_7449_M,QUALICUM_RIVER,2016,2,P5,G10,25.96,as-is,P5,G3,10,0,,
51803,TH-Ext-2023-004,47.53,9107_2017_51803_M,CHILLIWACK_RIVER_fall,2017,2,P5,H10,25.64,as-is,P5,H3,10,0,,
223848,TH-Ext-2023-010,47.51,9107_2021_223848_M,CHILLIWACK_RIVER_fall,2021,2,P5,A11,26.01,as-is,P5,A4,10,0,,
6359,TH-Ext-2023-005,47.5,100_2017_6359_M,QUALICUM_RIVER,2017,3,P5,B11,25.37,as-is,P5,B4,10,0,,
76442,TH-Ext-2023-009,47.35,9107_2020_76442_M,CHILLIWACK_RIVER_fall,2020,4,P5,D11,24.8,as-is,P5,C4,10,0,,
3837,TH-Ext-2023-005,47.35,100_2017_3837_M,QUALICUM_RIVER,2017,3,P5,E11,24.49,as-is,P5,D4,10,0,,
25560,TH-Ext-2023-008,47.33,9105_2019_25560_M,PUNTLEDGE_RIVER_fall,2019,2,P5,F11,23.86,as-is,P5,E4,10,0,,
54351,TH-Ext-2023-005,47.31,9105_2017_54351_M,PUNTLEDGE_RIVER_fall,2017,2,P5,G11,22.68,as-is,P5,F4,10,0,,
40410,TH-Ext-2023-007,47.2,9107_2019_40410_M,CHILLIWACK_RIVER_fall,2019,2,P5,H11,NA,as-is,P5,G4,10,0,,
1331,TH-Ext-2023-006,47.11,9105_2018_1331_M,PUNTLEDGE_RIVER_fall,2018,3,P5,A12,25.22,as-is,P5,H4,10,0,,
5856,TH-Ext-2023-004,47.03,100_2016_5856_M,QUALICUM_RIVER,2016,3,P5,B12,25.16,as-is,P5,A5,10,0,,
1050,TH-Ext-2023-006,47,9105_2018_1050_M,PUNTLEDGE_RIVER_fall,2018,4,P5,C12,25.76,as-is,P5,B5,10,0,,
25311,TH-Ext-2023-008,46.85,9105_2019_25311_M,PUNTLEDGE_RIVER_fall,2019,2,P5,D12,27.06,as-is,P5,C5,10,0,,
51815,TH-Ext-2023-004,46.62,9107_2017_51815_M,CHILLIWACK_RIVER_fall,2017,2,P5,E12,25.87,as-is,P5,D5,10,0,,
93607,TH-Ext-2023-009,46.55,9105_2020_93607_M,PUNTLEDGE_RIVER_fall,2020,3,P5,F12,24.79,as-is,P5,E5,10,0,,
18136,TH-Ext-2023-004,46.37,9107_2017_18136_M,CHILLIWACK_RIVER_fall,2017,4,P5,H12,23.37,as-is,P5,F5,10,0,,
1318,TH-Ext-2023-005,46.27,9105_2017_1318_M,PUNTLEDGE_RIVER_fall,2017,3,P6,A1,22.65,as-is,P5,G5,10,0,,
51844,TH-Ext-2023-004,46.09,9107_2017_51844_M,CHILLIWACK_RIVER_fall,2017,2,P6,C1,27.51,as-is,P5,H5,10,0,,
25399,TH-Ext-2023-008,46,9105_2019_25399_M,PUNTLEDGE_RIVER_fall,2019,4,P6,D1,24.37,as-is,P5,A6,10,0,,
7427,TH-Ext-2023-004,45.91,100_2016_7427_M,QUALICUM_RIVER,2016,2,P6,E1,25.52,as-is,P5,B6,10,0,,
54341,TH-Ext-2023-005,45.88,9105_2017_54341_M,PUNTLEDGE_RIVER_fall,2017,2,P6,F1,23.01,as-is,P5,C6,10,0,,
19430,TH-Ext-2023-007,45.71,9107_2019_19430_M,CHILLIWACK_RIVER_fall,2019,4,P6,G1,23.55,as-is,P5,D6,10,0,,
6101,TH-Ext-2023-007,45.67,100_2018_6101_M,QUALICUM_RIVER,2018,5,P6,H1,27.92,as-is,P5,E6,10,0,,
1055,TH-Ext-2023-005,45.55,9105_2017_1055_M,PUNTLEDGE_RIVER_fall,2017,3,P6,A2,21.31,as-is,P5,F6,10,0,,
5677,TH-Ext-2023-004,45.52,100_2016_5677_M,QUALICUM_RIVER,2016,3,P6,B2,21.51,as-is,P5,G6,10,0,,
6379,TH-Ext-2023-005,45.4,100_2017_6379_M,QUALICUM_RIVER,2017,3,P6,C2,22.34,as-is,P5,H6,10,0,,
76185,TH-Ext-2023-009,45.33,9107_2020_76185_M,CHILLIWACK_RIVER_fall,2020,4,P6,D2,21.85,as-is,P5,A7,10,0,,
16406,TH-Ext-2023-009,45.28,100_2019_16406_M,QUALICUM_RIVER,2019,3,P6,E2,21.71,as-is,P5,B7,10,0,,
63,TH-Ext-2023-005,45.09,9105_2017_63_M,PUNTLEDGE_RIVER_fall,2017,3,P6,F2,23.65,as-is,P5,C7,10,0,,
76265,TH-Ext-2023-009,44.92,9107_2020_76265_M,CHILLIWACK_RIVER_fall,2020,4,P6,G2,24.87,as-is,P5,D7,10,0,,
223636,TH-Ext-2023-010,44.84,9107_2021_223636_M,CHILLIWACK_RIVER_fall,2021,2,P6,H2,22.39,as-is,P5,E7,10,0,,
15938,TH-Ext-2023-008,44.78,100_2019_15938_M,QUALICUM_RIVER,2019,4,P6,A3,16.91,as-is,P5,F7,10,0,,
19277,TH-Ext-2023-007,44.69,9107_2019_19277_M,CHILLIWACK_RIVER_fall,2019,4,P6,B3,23.25,as-is,P5,G7,10,0,,
16350,TH-Ext-2023-009,44.66,100_2019_16350_M,QUALICUM_RIVER,2019,5,P6,C3,23.07,as-is,P5,H7,10,0,,
5811,TH-Ext-2023-004,44.4,100_2016_5811_M,QUALICUM_RIVER,2016,3,P6,D3,22.71,as-is,P5,A8,10,0,,
76412,TH-Ext-2023-009,44.17,9107_2020_76412_M,CHILLIWACK_RIVER_fall,2020,3,P6,E3,23.35,as-is,P5,B8,10,0,,
25344,TH-Ext-2023-008,44.16,9105_2019_25344_M,PUNTLEDGE_RIVER_fall,2019,4,P6,F3,26.18,as-is,P5,C8,10,0,,
54432,TH-Ext-2023-005,44.11,9105_2017_54432_M,PUNTLEDGE_RIVER_fall,2017,2,P6,G3,21.98,as-is,P5,D8,10,0,,
93901,TH-Ext-2023-009,43.94,9105_2020_93901_M,PUNTLEDGE_RIVER_fall,2020,2,P6,H3,25.17,as-is,P5,E8,10,0,,
19400,TH-Ext-2023-007,43.92,9107_2019_19400_M,CHILLIWACK_RIVER_fall,2019,3,P6,A4,18.08,as-is,P5,F8,10,0,,
6062,TH-Ext-2023-004,43.85,100_2016_6062_M,QUALICUM_RIVER,2016,2,P6,B4,22.62,as-is,P5,G8,10,0,,
25385,TH-Ext-2023-008,43.77,9105_2019_25385_M,PUNTLEDGE_RIVER_fall,2019,3,P6,C4,25.13,as-is,P5,H8,10,0,,
51670,TH-Ext-2023-004,43.72,9107_2017_51670_M,CHILLIWACK_RIVER_fall,2017,3,P6,D4,20.44,as-is,P5,A9,10,0,,
25679,TH-Ext-2023-008,43.54,9105_2019_25679_M,PUNTLEDGE_RIVER_fall,2019,2,P6,E4,19.13,as-is,P5,B9,10,0,,
76681,TH-Ext-2023-009,43.48,9107_2020_76681_M,CHILLIWACK_RIVER_fall,2020,3,P6,F4,22.03,as-is,P5,C9,10,0,,
18127,TH-Ext-2023-004,43.41,9107_2017_18127_M,CHILLIWACK_RIVER_fall,2017,3,P6,G4,21.13,as-is,P5,D9,10,0,,
6132,TH-Ext-2023-004,43.37,100_2016_6132_M,QUALICUM_RIVER,2016,3,P6,H4,23.48,as-is,P5,E9,10,0,,
76584,TH-Ext-2023-009,43.23,9107_2020_76584_M,CHILLIWACK_RIVER_fall,2020,3,P6,A5,20.09,as-is,P5,F9,10,0,,
15887,TH-Ext-2023-008,43.2,100_2019_15887_M,QUALICUM_RIVER,2019,4,P6,B5,18.82,as-is,P5,G9,10,0,,
6193,TH-Ext-2023-005,43.14,100_2017_6193_M,QUALICUM_RIVER,2017,4,P6,C5,21.16,as-is,P5,H9,10,0,,
1252,TH-Ext-2023-006,43.1,9105_2018_1252_M,PUNTLEDGE_RIVER_fall,2018,2,P6,D5,21.22,as-is,P5,A10,10,0,,
15944,TH-Ext-2023-008,43.05,100_2019_15944_M,QUALICUM_RIVER,2019,4,P6,E5,22.82,as-is,P5,B10,10,0,,
25513,TH-Ext-2023-008,43.02,9105_2019_25513_M,PUNTLEDGE_RIVER_fall,2019,2,P6,F5,23.29,as-is,P5,C10,10,0,,
1310,TH-Ext-2023-005,42.96,9105_2017_1310_M,PUNTLEDGE_RIVER_fall,2017,3,P6,G5,23.19,as-is,P5,D10,10,0,,
7406,TH-Ext-2023-004,42.96,100_2016_7406_M,QUALICUM_RIVER,2016,2,P6,H5,24.14,as-is,P5,E10,10,0,,
76655,TH-Ext-2023-009,42.92,9107_2020_76655_M,CHILLIWACK_RIVER_fall,2020,4,P6,A6,17.57,as-is,P5,F10,10,0,,
1296,TH-Ext-2023-005,42.83,9105_2017_1296_M,PUNTLEDGE_RIVER_fall,2017,3,P6,B6,25,as-is,P5,G10,10,0,,
1198,TH-Ext-2023-006,42.79,9105_2018_1198_M,PUNTLEDGE_RIVER_fall,2018,4,P6,C6,20.15,as-is,P5,H10,10,0,,
25219,TH-Ext-2023-008,42.77,9105_2019_25219_M,PUNTLEDGE_RIVER_fall,2019,3,P6,D6,20.55,as-is,P5,A11,10,0,,
80427,TH-Ext-2023-006,42.7,9107_2018_80427_M,CHILLIWACK_RIVER_fall,2018,2,P6,E6,22.28,as-is,P5,B11,10,0,,
54423,TH-Ext-2023-005,42.61,9105_2017_54423_M,PUNTLEDGE_RIVER_fall,2017,2,P6,F6,21.55,as-is,P5,C11,10,0,,
1369,TH-Ext-2023-006,42.2,9105_2018_1369_M,PUNTLEDGE_RIVER_fall,2018,3,P6,G6,20.18,as-is,P5,D11,10,0,,
19607,TH-Ext-2023-007,42.19,9107_2019_19607_M,CHILLIWACK_RIVER_fall,2019,3,P6,H6,22.09,as-is,P5,E11,10,0,,
16454,TH-Ext-2023-009,42.02,100_2019_16454_M,QUALICUM_RIVER,2019,2,P6,B7,23.57,as-is,P5,F11,10,0,,
76590,TH-Ext-2023-009,41.79,9107_2020_76590_M,CHILLIWACK_RIVER_fall,2020,3,P6,C7,24.3,as-is,P5,G11,10,0,,
6288-2,TH-Ext-2023-005,41.76,100_2017_6288_M,QUALICUM_RIVER,2017,3,P6,D7,18.93,as-is,P5,H11,10,0,,
5830-1,TH-Ext-2023-005,41.74,100_2017_5830_M,QUALICUM_RIVER,2017,3,P6,E7,18.59,as-is,P5,A12,10,0,,
5830-2,TH-Ext-2023-007,90.49,100_2018_5830_M,QUALICUM_RIVER,2018,4,P6,F7,21.41,as-is,P5,B12,10,0,,
219836,TH-Ext-2023-012,41.62,100_2021_219836_M,QUALICUM_RIVER,2021,4,P6,G7,21.83,as-is,P5,C12,10,0,,
18435,TH-Ext-2023-006,41.49,9107_2018_18435_M,CHILLIWACK_RIVER_fall,2018,2,P6,H7,26.68,as-is,P5,D12,10,0,,
223627,TH-Ext-2023-010,41.44,9107_2021_223627_M,CHILLIWACK_RIVER_fall,2021,2,P6,A8,16.37,as-is,P5,E12,10,0,,
7435,TH-Ext-2023-004,41.29,100_2016_7435_M,QUALICUM_RIVER,2016,2,P6,B8,18.33,as-is,P5,F12,10,0,,
1344,TH-Ext-2023-005,41.24,9105_2017_1344_M,PUNTLEDGE_RIVER_fall,2017,3,P6,C8,20.79,as-is,P5,G12,10,0,,
223847,TH-Ext-2023-010,41.23,9107_2021_223847_M,CHILLIWACK_RIVER_fall,2021,2,P6,D8,19.77,as-is,P5,H12,10,0,,
5722,TH-Ext-2023-004,41.17,100_2016_5722_M,QUALICUM_RIVER,2016,2,P6,E8,22.81,as-is,P6,A1,10,0,,
19257,TH-Ext-2023-007,41.15,9107_2019_19257_M,CHILLIWACK_RIVER_fall,2019,3,P6,F8,23.65,as-is,P6,B1,10,0,,
5793,TH-Ext-2023-006,41.11,100_2018_5793_M,QUALICUM_RIVER,2018,4,P6,G8,20.36,as-is,P6,C1,10,0,,
5846,TH-Ext-2023-005,41.09,100_2017_5846_M,QUALICUM_RIVER,2017,3,P6,H8,19.9,as-is,P6,D1,10,0,,
1154,TH-Ext-2023-006,40.96,9105_2018_1154_M,PUNTLEDGE_RIVER_fall,2018,4,P6,A9,16.65,as-is,P6,E1,10,0,,
18224,TH-Ext-2023-006,40.95,9107_2018_18224_M,CHILLIWACK_RIVER_fall,2018,2,P6,B9,20.23,as-is,P6,F1,10,0,,
15935,TH-Ext-2023-008,40.7,100_2019_15935_M,QUALICUM_RIVER,2019,2,P6,C9,22.11,as-is,P6,G1,10,0,,
15939,TH-Ext-2023-008,40.66,100_2019_15939_M,QUALICUM_RIVER,2019,4,P6,D9,19.48,as-is,P6,H1,10,0,,
7453,TH-Ext-2023-004,40.62,100_2016_7453_M,QUALICUM_RIVER,2016,2,P6,E9,23.11,as-is,P6,A2,10,0,,
18454,TH-Ext-2023-006,40.58,9107_2018_18454_M,CHILLIWACK_RIVER_fall,2018,2,P6,F9,20.01,as-is,P6,B2,10,0,,
5963,TH-Ext-2023-006,40.53,100_2018_5963_M,QUALICUM_RIVER,2018,3,P6,G9,19.82,as-is,P6,C2,10,0,,
19429,TH-Ext-2023-007,40.39,9107_2019_19429_M,CHILLIWACK_RIVER_fall,2019,3,P6,H9,20.55,as-is,P6,D2,10,0,,
19308,TH-Ext-2023-007,40.38,9107_2019_19308_M,CHILLIWACK_RIVER_fall,2019,4,P6,A10,19.87,as-is,P6,E2,10,0,,
25524,TH-Ext-2023-008,40.18,9105_2019_25524_M,PUNTLEDGE_RIVER_fall,2019,3,P6,B10,17.76,as-is,P6,F2,10,0,,
6041,TH-Ext-2023-004,40.17,100_2016_6041_M,QUALICUM_RIVER,2016,3,P6,C10,23.39,as-is,P6,G2,10,0,,
240124,TH-Ext-2023-011,40.17,9105_2021_240124_M,PUNTLEDGE_RIVER_fall,2021,4,P6,D10,23.33,as-is,P6,H2,10,0,,
1194,TH-Ext-2023-006,40.13,9105_2018_1194_M,PUNTLEDGE_RIVER_fall,2018,3,P6,E10,21.55,as-is,P6,A3,10,0,,
25465,TH-Ext-2023-008,40.03,9105_2019_25465_M,PUNTLEDGE_RIVER_fall,2019,4,P6,F10,24.36,as-is,P6,B3,10,0,,
219782,TH-Ext-2023-012,39.98,100_2021_219896_M,QUALICUM_RIVER,2021,4,P6,G10,25.92,as-is,P6,C3,10,0,,
19503,TH-Ext-2023-007,39.97,9107_2019_19503_M,CHILLIWACK_RIVER_fall,2019,3,P6,H10,22.19,as-is,P6,D3,10,0,,
51665,TH-Ext-2023-004,39.87,9107_2017_51665_M,CHILLIWACK_RIVER_fall,2017,4,P6,B11,20.09,as-is,P6,E3,10,0,,
80433,TH-Ext-2023-006,39.82,9107_2018_80433_M,CHILLIWACK_RIVER_fall,2018,3,P6,C11,21.43,as-is,P6,F3,10,0,,
76411,TH-Ext-2023-009,39.79,9107_2020_76411_M,CHILLIWACK_RIVER_fall,2020,2,P6,D11,22.45,as-is,P6,G3,10,0,,
15658,TH-Ext-2023-008,39.78,100_2019_15658_M,QUALICUM_RIVER,2019,2,P6,E11,21.21,as-is,P6,H3,10,0,,
50190,TH-Ext-2023-007,39.67,100_2018_50190_M,QUALICUM_RIVER,2018,2,P6,F11,22.6,as-is,P6,A4,10,0,,
5824,TH-Ext-2023-007,39.59,100_2018_5824_M,QUALICUM_RIVER,2018,4,P6,G11,27.89,as-is,P6,B4,10,0,,
25666,TH-Ext-2023-008,39.54,9105_2019_25666_M,PUNTLEDGE_RIVER_fall,2019,3,P6,H11,22.3,as-is,P6,C4,10,0,,
1070,TH-Ext-2023-006,39.51,9105_2018_1070_M,PUNTLEDGE_RIVER_fall,2018,3,P6,A12,17.77,as-is,P6,D4,10,0,,
76430,TH-Ext-2023-009,39.5,9107_2020_76430_M,CHILLIWACK_RIVER_fall,2020,2,P6,B12,22.82,as-is,P6,E4,10,0,,
1077,TH-Ext-2023-006,39.29,9105_2018_1077_M,PUNTLEDGE_RIVER_fall,2018,2,P6,C12,19.94,as-is,P6,F4,10,0,,
19324,TH-Ext-2023-007,39.29,9107_2019_19324_M,CHILLIWACK_RIVER_fall,2019,4,P6,D12,22.09,as-is,P6,G4,10,0,,
6147,TH-Ext-2023-004,39.27,100_2016_6147_M,QUALICUM_RIVER,2016,3,P6,E12,23.6,as-is,P6,H4,10,0,,
15848,TH-Ext-2023-008,39.23,100_2019_15848_M,QUALICUM_RIVER,2019,4,P6,F12,22.33,as-is,P6,A5,10,0,,
25268,TH-Ext-2023-008,39.23,9105_2019_25268_M,PUNTLEDGE_RIVER_fall,2019,4,P6,G12,23.97,as-is,P6,B5,10,0,,
51801,TH-Ext-2023-004,39.2,9107_2017_51801_M,CHILLIWACK_RIVER_fall,2017,2,P6,H12,22.15,as-is,P6,C5,10,0,,
5743,TH-Ext-2023-007,39.03,100_2018_5743_M,QUALICUM_RIVER,2018,4,P7,A1,22.94,as-is,P6,D5,10,0,,
25649,TH-Ext-2023-008,39.02,9105_2019_25649_M,PUNTLEDGE_RIVER_fall,2019,4,P7,B1,23.65,as-is,P6,E5,10,0,,
74499,TH-Ext-2023-009,38.96,9107_2020_74499_M,CHILLIWACK_RIVER_fall,2020,3,P7,C1,25.03,as-is,P6,F5,10,0,,
19486,TH-Ext-2023-007,38.95,9107_2019_19486_M,CHILLIWACK_RIVER_fall,2019,2,P7,D1,23.56,as-is,P6,G5,10,0,,
15563,TH-Ext-2023-008,38.87,100_2019_15563_M,QUALICUM_RIVER,2019,3,P7,E1,24.67,as-is,P6,H5,10,0,,
7460,TH-Ext-2023-004,38.84,100_2016_7460_M,QUALICUM_RIVER,2016,2,P7,F1,24.73,as-is,P6,A6,10,0,,
6230,TH-Ext-2023-005,38.62,100_2017_6230_M,QUALICUM_RIVER,2017,3,P7,G1,22.38,as-is,P6,B6,10,0,,
76242,TH-Ext-2023-009,38.54,9107_2020_76242_M,CHILLIWACK_RIVER_fall,2020,3,P7,H1,26.73,as-is,P6,C6,10,0,,
326,TH-Ext-2023-004,38.35,9107_2017_326_M,CHILLIWACK_RIVER_fall,2017,4,P7,A2,18.32,as-is,P6,D6,10,0,,
25296,TH-Ext-2023-008,38.32,9105_2019_25296_M,PUNTLEDGE_RIVER_fall,2019,4,P7,B2,23.37,as-is,P6,E6,10,0,,
6331,TH-Ext-2023-004,38.32,100_2016_6331_M,QUALICUM_RIVER,2016,3,P7,C2,22.83,as-is,P6,F6,10,0,,
7403,TH-Ext-2023-004,38.21,100_2016_7403_M,QUALICUM_RIVER,2016,2,P7,D2,26.34,as-is,P6,G6,10,0,,
219732,TH-Ext-2023-011,38.16,100_2021_219732_M,QUALICUM_RIVER,2021,3,P7,E2,18.96,as-is,P6,H6,10,0,,
3873,TH-Ext-2023-005,37.9,100_2017_3873_M,QUALICUM_RIVER,2017,4,P7,G2,21.84,as-is,P6,A7,10,0,,
16305,TH-Ext-2023-008,37.75,100_2019_16305_M,QUALICUM_RIVER,2019,4,P7,H2,18.21,as-is,P6,B7,10,0,,
5675,TH-Ext-2023-004,37.6,100_2016_5675_M,QUALICUM_RIVER,2016,3,P7,A3,17.81,as-is,P6,C7,10,0,,
40412,TH-Ext-2023-007,37.52,9107_2019_40412_M,CHILLIWACK_RIVER_fall,2019,4,P7,B3,21.41,as-is,P6,D7,10,0,,
76119,TH-Ext-2023-009,37.46,9107_2020_76119_M,CHILLIWACK_RIVER_fall,2020,3,P7,C3,18.95,as-is,P6,E7,10,0,,
25671,TH-Ext-2023-008,37.36,9105_2019_25671_M,PUNTLEDGE_RIVER_fall,2019,2,P7,D3,25.83,as-is,P6,F7,10,0,,
