"fishID","pop","year","age","name","haplotype"
"19683","CHILLIWACK_RIVER_fall",2019,4,"Hap2","4"
"19702","CHILLIWACK_RIVER_fall",2019,4,"Hap1","2"
"19702","CHILLIWACK_RIVER_fall",2019,4,"Hap2","4"
"19707-R","CHILLIWACK_RIVER_fall",2019,3,"Hap1","4"
"19707-R","CHILLIWACK_RIVER_fall",2019,3,"Hap2","4"
"19722-R","CHILLIWACK_RIVER_fall",2019,4,"Hap1","3"
"19722-R","CHILLIWACK_RIVER_fall",2019,4,"Hap2","4"
"19730-R","CHILLIWACK_RIVER_fall",2019,4,"Hap1","4"
"19730-R","CHILLIWACK_RIVER_fall",2019,4,"Hap2","4"
"19741-R","CHILLIWACK_RIVER_fall",2019,2,"Hap1","4"
"19741-R","CHILLIWACK_RIVER_fall",2019,2,"Hap2","5"
"19744-R","CHILLIWACK_RIVER_fall",2019,4,"Hap1","4"
"19744-R","CHILLIWACK_RIVER_fall",2019,4,"Hap2","3"
"19760","CHILLIWACK_RIVER_fall",2019,3,"Hap1","4"
"19760","CHILLIWACK_RIVER_fall",2019,3,"Hap2","5"
"19772","CHILLIWACK_RIVER_fall",2019,4,"Hap1","4"
"19772","CHILLIWACK_RIVER_fall",2019,4,"Hap2","4"
"19795","CHILLIWACK_RIVER_fall",2019,3,"Hap1","5"
"19795","CHILLIWACK_RIVER_fall",2019,3,"Hap2","4"
"219207","QUALICUM_RIVER",2021,4,"Hap1","4"
"219207","QUALICUM_RIVER",2021,4,"Hap2","2"
"219218","QUALICUM_RIVER",2021,4,"Hap1","4"
"219218","QUALICUM_RIVER",2021,4,"Hap2","1"
"219233","QUALICUM_RIVER",2021,4,"Hap1","2"
"219233","QUALICUM_RIVER",2021,4,"Hap2","1"
"219283","QUALICUM_RIVER",2021,4,"Hap1","2"
"219283","QUALICUM_RIVER",2021,4,"Hap2","2"
"219286","QUALICUM_RIVER",2021,3,"Hap1","4"
"219286","QUALICUM_RIVER",2021,3,"Hap2","1"
"219297","QUALICUM_RIVER",2021,4,"Hap1","4"
"219297","QUALICUM_RIVER",2021,4,"Hap2","2"
"219298","QUALICUM_RIVER",2021,4,"Hap1","4"
"219298","QUALICUM_RIVER",2021,4,"Hap2","2"
"219302","QUALICUM_RIVER",2021,3,"Hap1","4"
"219302","QUALICUM_RIVER",2021,3,"Hap2","2"
"219348","QUALICUM_RIVER",2021,4,"Hap1","4"
"219348","QUALICUM_RIVER",2021,4,"Hap2","1"
"219360","QUALICUM_RIVER",2021,3,"Hap1","4"
"219360","QUALICUM_RIVER",2021,3,"Hap2","2"
"219368","QUALICUM_RIVER",2021,4,"Hap1","3"
"219368","QUALICUM_RIVER",2021,4,"Hap2","2"
"219374","QUALICUM_RIVER",2021,3,"Hap1","2"
"219374","QUALICUM_RIVER",2021,3,"Hap2","4"
"219379","QUALICUM_RIVER",2021,4,"Hap1","2"
"219379","QUALICUM_RIVER",2021,4,"Hap2","1"
"219384","QUALICUM_RIVER",2021,4,"Hap1","3"
"219384","QUALICUM_RIVER",2021,4,"Hap2","2"
"219394","QUALICUM_RIVER",2021,4,"Hap1","4"
"219394","QUALICUM_RIVER",2021,4,"Hap2","2"
"219398","QUALICUM_RIVER",2021,4,"Hap1","4"
"219398","QUALICUM_RIVER",2021,4,"Hap2","2"
"219416","QUALICUM_RIVER",2021,3,"Hap1","4"
"219416","QUALICUM_RIVER",2021,3,"Hap2","1"
"219421","QUALICUM_RIVER",2021,4,"Hap1","4"
"219421","QUALICUM_RIVER",2021,4,"Hap2","2"
"219455","QUALICUM_RIVER",2021,4,"Hap1","2"
"219455","QUALICUM_RIVER",2021,4,"Hap2","4"
"219459","QUALICUM_RIVER",2021,3,"Hap1","3"
"219459","QUALICUM_RIVER",2021,3,"Hap2","2"
"219469","QUALICUM_RIVER",2021,3,"Hap1","4"
"219469","QUALICUM_RIVER",2021,3,"Hap2","2"
"219479","QUALICUM_RIVER",2021,3,"Hap1","4"
"219479","QUALICUM_RIVER",2021,3,"Hap2","2"
"219485","QUALICUM_RIVER",2021,3,"Hap1","4"
"219485","QUALICUM_RIVER",2021,3,"Hap2","2"
"219532","QUALICUM_RIVER",2021,4,"Hap1","2"
"219532","QUALICUM_RIVER",2021,4,"Hap2","3"
"219568","QUALICUM_RIVER",2021,4,"Hap1","3"
"219568","QUALICUM_RIVER",2021,4,"Hap2","2"
"219583","QUALICUM_RIVER",2021,4,"Hap1","2"
"219583","QUALICUM_RIVER",2021,4,"Hap2","3"
"219615","QUALICUM_RIVER",2021,3,"Hap1","4"
"219615","QUALICUM_RIVER",2021,3,"Hap2","1"
"219616-BU","QUALICUM_RIVER",2021,4,"Hap1","3"
"219616-BU","QUALICUM_RIVER",2021,4,"Hap2","2"
"219624","QUALICUM_RIVER",2021,3,"Hap1","2"
"219624","QUALICUM_RIVER",2021,3,"Hap2","3"
"219665","QUALICUM_RIVER",2021,4,"Hap1","2"
"219665","QUALICUM_RIVER",2021,4,"Hap2","4"
"219688","QUALICUM_RIVER",2021,4,"Hap1","2"
"219688","QUALICUM_RIVER",2021,4,"Hap2","3"
"219707","QUALICUM_RIVER",2021,3,"Hap1","3"
"219707","QUALICUM_RIVER",2021,3,"Hap2","2"
"219732","QUALICUM_RIVER",2021,3,"Hap1","2"
"219732","QUALICUM_RIVER",2021,3,"Hap2","3"
"219756","QUALICUM_RIVER",2021,4,"Hap1","3"
"219756","QUALICUM_RIVER",2021,4,"Hap2","2"
"219782","QUALICUM_RIVER",2021,4,"Hap1","3"
"219782","QUALICUM_RIVER",2021,4,"Hap2","2"
"219836","QUALICUM_RIVER",2021,4,"Hap1","4"
"219836","QUALICUM_RIVER",2021,4,"Hap2","1"
"219864","QUALICUM_RIVER",2021,3,"Hap1","2"
"219864","QUALICUM_RIVER",2021,3,"Hap2","2"
"219895","QUALICUM_RIVER",2021,5,"Hap1","4"
"219895","QUALICUM_RIVER",2021,5,"Hap2","2"
"219896","QUALICUM_RIVER",2021,4,"Hap1","3"
"219896","QUALICUM_RIVER",2021,4,"Hap2","2"
"221402","CHILLIWACK_RIVER_fall",2021,4,"Hap1","4"
"221402","CHILLIWACK_RIVER_fall",2021,4,"Hap2","4"
"221447","CHILLIWACK_RIVER_fall",2021,2,"Hap1","4"
"221447","CHILLIWACK_RIVER_fall",2021,2,"Hap2","4"
"221453","CHILLIWACK_RIVER_fall",2021,3,"Hap1","4"
"221453","CHILLIWACK_RIVER_fall",2021,3,"Hap2","6"
"221488","CHILLIWACK_RIVER_fall",2021,2,"Hap1","4"
"221488","CHILLIWACK_RIVER_fall",2021,2,"Hap2","4"
"221523","CHILLIWACK_RIVER_fall",2021,4,"Hap1","5"
"221523","CHILLIWACK_RIVER_fall",2021,4,"Hap2","4"
"221541","CHILLIWACK_RIVER_fall",2021,4,"Hap1","4"
"221541","CHILLIWACK_RIVER_fall",2021,4,"Hap2","4"
"223011","CHILLIWACK_RIVER_fall",2021,4,"Hap1","5"
"223011","CHILLIWACK_RIVER_fall",2021,4,"Hap2","4"
"223016","CHILLIWACK_RIVER_fall",2021,4,"Hap1","4"
"223016","CHILLIWACK_RIVER_fall",2021,4,"Hap2","6"
"223041","CHILLIWACK_RIVER_fall",2021,2,"Hap1","6"
"223041","CHILLIWACK_RIVER_fall",2021,2,"Hap2","4"
"223059","CHILLIWACK_RIVER_fall",2021,3,"Hap1","4"
"223059","CHILLIWACK_RIVER_fall",2021,3,"Hap2","6"
"223128","CHILLIWACK_RIVER_fall",2021,3,"Hap1","6"
"223128","CHILLIWACK_RIVER_fall",2021,3,"Hap2","4"
"223143","CHILLIWACK_RIVER_fall",2021,2,"Hap1","4"
"223143","CHILLIWACK_RIVER_fall",2021,2,"Hap2","4"
"223181","CHILLIWACK_RIVER_fall",2021,3,"Hap1","5"
"223181","CHILLIWACK_RIVER_fall",2021,3,"Hap2","4"
"223204","CHILLIWACK_RIVER_fall",2021,3,"Hap1","4"
"223204","CHILLIWACK_RIVER_fall",2021,3,"Hap2","5"
"223206","CHILLIWACK_RIVER_fall",2021,3,"Hap1","4"
"223206","CHILLIWACK_RIVER_fall",2021,3,"Hap2","4"
"223261","CHILLIWACK_RIVER_fall",2021,2,"Hap1","4"
"223261","CHILLIWACK_RIVER_fall",2021,2,"Hap2","3"
"223265","CHILLIWACK_RIVER_fall",2021,4,"Hap1","5"
"223265","CHILLIWACK_RIVER_fall",2021,4,"Hap2","4"
"223266","CHILLIWACK_RIVER_fall",2021,2,"Hap1","3"
"223266","CHILLIWACK_RIVER_fall",2021,2,"Hap2","4"
"223278","CHILLIWACK_RIVER_fall",2021,2,"Hap1","6"
"223278","CHILLIWACK_RIVER_fall",2021,2,"Hap2","4"
"223280","CHILLIWACK_RIVER_fall",2021,4,"Hap1","5"
"223280","CHILLIWACK_RIVER_fall",2021,4,"Hap2","4"
"223298","CHILLIWACK_RIVER_fall",2021,2,"Hap1","5"
"223298","CHILLIWACK_RIVER_fall",2021,2,"Hap2","4"
"223315","CHILLIWACK_RIVER_fall",2021,4,"Hap1","4"
"223315","CHILLIWACK_RIVER_fall",2021,4,"Hap2","4"
"223320","CHILLIWACK_RIVER_fall",2021,3,"Hap1","2"
"223320","CHILLIWACK_RIVER_fall",2021,3,"Hap2","3"
"223328","CHILLIWACK_RIVER_fall",2021,3,"Hap1","4"
"223328","CHILLIWACK_RIVER_fall",2021,3,"Hap2","6"
"223361","CHILLIWACK_RIVER_fall",2021,3,"Hap1","4"
"223361","CHILLIWACK_RIVER_fall",2021,3,"Hap2","5"
"223390","CHILLIWACK_RIVER_fall",2021,3,"Hap1","4"
"223390","CHILLIWACK_RIVER_fall",2021,3,"Hap2","6"
"223393","CHILLIWACK_RIVER_fall",2021,3,"Hap1","4"
"223393","CHILLIWACK_RIVER_fall",2021,3,"Hap2","3"
"223394","CHILLIWACK_RIVER_fall",2021,3,"Hap1","4"
"223394","CHILLIWACK_RIVER_fall",2021,3,"Hap2","3"
"223454","CHILLIWACK_RIVER_fall",2021,4,"Hap1","4"
"223454","CHILLIWACK_RIVER_fall",2021,4,"Hap2","5"
"223499","CHILLIWACK_RIVER_fall",2021,2,"Hap1","4"
"223499","CHILLIWACK_RIVER_fall",2021,2,"Hap2","6"
"223526","CHILLIWACK_RIVER_fall",2021,3,"Hap1","4"
"223526","CHILLIWACK_RIVER_fall",2021,3,"Hap2","4"
"223625","CHILLIWACK_RIVER_fall",2021,3,"Hap1","5"
"223625","CHILLIWACK_RIVER_fall",2021,3,"Hap2","4"
"223627","CHILLIWACK_RIVER_fall",2021,2,"Hap1","4"
"223627","CHILLIWACK_RIVER_fall",2021,2,"Hap2","6"
"223636","CHILLIWACK_RIVER_fall",2021,2,"Hap1","4"
"223636","CHILLIWACK_RIVER_fall",2021,2,"Hap2","3"
"223648","CHILLIWACK_RIVER_fall",2021,4,"Hap1","4"
"223648","CHILLIWACK_RIVER_fall",2021,4,"Hap2","6"
"223670","CHILLIWACK_RIVER_fall",2021,2,"Hap1","4"
"223670","CHILLIWACK_RIVER_fall",2021,2,"Hap2","5"
"223677","CHILLIWACK_RIVER_fall",2021,3,"Hap1","4"
"223677","CHILLIWACK_RIVER_fall",2021,3,"Hap2","5"
"223686","CHILLIWACK_RIVER_fall",2021,2,"Hap1","6"
"223686","CHILLIWACK_RIVER_fall",2021,2,"Hap2","4"
"223692","CHILLIWACK_RIVER_fall",2021,3,"Hap1","5"
"223692","CHILLIWACK_RIVER_fall",2021,3,"Hap2","4"
"223700","CHILLIWACK_RIVER_fall",2021,4,"Hap1","5"
"223700","CHILLIWACK_RIVER_fall",2021,4,"Hap2","4"
"223707","CHILLIWACK_RIVER_fall",2021,3,"Hap1","5"
"223707","CHILLIWACK_RIVER_fall",2021,3,"Hap2","4"
"223723","CHILLIWACK_RIVER_fall",2021,2,"Hap1","4"
"223723","CHILLIWACK_RIVER_fall",2021,2,"Hap2","3"
"223734","CHILLIWACK_RIVER_fall",2021,4,"Hap1","5"
"223734","CHILLIWACK_RIVER_fall",2021,4,"Hap2","4"
"223762","CHILLIWACK_RIVER_fall",2021,4,"Hap1","5"
"223762","CHILLIWACK_RIVER_fall",2021,4,"Hap2","4"
"223764","CHILLIWACK_RIVER_fall",2021,3,"Hap1","4"
"223764","CHILLIWACK_RIVER_fall",2021,3,"Hap2","6"
"223767","CHILLIWACK_RIVER_fall",2021,2,"Hap1","4"
"223767","CHILLIWACK_RIVER_fall",2021,2,"Hap2","5"
"223768","CHILLIWACK_RIVER_fall",2021,2,"Hap1","4"
"223768","CHILLIWACK_RIVER_fall",2021,2,"Hap2","6"
"223800","CHILLIWACK_RIVER_fall",2021,4,"Hap1","3"
"223800","CHILLIWACK_RIVER_fall",2021,4,"Hap2","4"
"223803","CHILLIWACK_RIVER_fall",2021,3,"Hap1","3"
"223803","CHILLIWACK_RIVER_fall",2021,3,"Hap2","4"
"223805","CHILLIWACK_RIVER_fall",2021,2,"Hap1","4"
"223805","CHILLIWACK_RIVER_fall",2021,2,"Hap2","4"
"223818","CHILLIWACK_RIVER_fall",2021,2,"Hap1","6"
"223818","CHILLIWACK_RIVER_fall",2021,2,"Hap2","4"
"223847","CHILLIWACK_RIVER_fall",2021,2,"Hap1","6"
"223847","CHILLIWACK_RIVER_fall",2021,2,"Hap2","4"
"223848","CHILLIWACK_RIVER_fall",2021,2,"Hap1","4"
"223848","CHILLIWACK_RIVER_fall",2021,2,"Hap2","6"
"240005","PUNTLEDGE_RIVER_fall",2021,3,"Hap1","2"
"240005","PUNTLEDGE_RIVER_fall",2021,3,"Hap2","1"
"240018","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","2"
"240018","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","2"
"240055","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","2"
"240055","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","3"
"240058","PUNTLEDGE_RIVER_fall",2021,3,"Hap1","4"
"240058","PUNTLEDGE_RIVER_fall",2021,3,"Hap2","2"
"240077","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","4"
"240077","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","1"
"240081","PUNTLEDGE_RIVER_fall",2021,3,"Hap1","2"
"240081","PUNTLEDGE_RIVER_fall",2021,3,"Hap2","2"
"240115","PUNTLEDGE_RIVER_fall",2021,3,"Hap1","4"
"240115","PUNTLEDGE_RIVER_fall",2021,3,"Hap2","2"
"240123-BU","PUNTLEDGE_RIVER_fall",2021,3,"Hap1","4"
"240123-BU","PUNTLEDGE_RIVER_fall",2021,3,"Hap2","3"
"240124","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","1"
"240124","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","4"
"240132","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","4"
"240132","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","1"
"240134","PUNTLEDGE_RIVER_fall",2021,3,"Hap1","2"
"240134","PUNTLEDGE_RIVER_fall",2021,3,"Hap2","2"
"240155","PUNTLEDGE_RIVER_fall",2021,3,"Hap1","4"
"240155","PUNTLEDGE_RIVER_fall",2021,3,"Hap2","1"
"240163","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","3"
"240163","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","2"
"240168","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","2"
"240168","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","3"
"240170","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","3"
"240170","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","2"
"240171","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","4"
"240171","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","2"
"240182","PUNTLEDGE_RIVER_fall",2021,3,"Hap1","2"
"240182","PUNTLEDGE_RIVER_fall",2021,3,"Hap2","4"
"240184","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","4"
"240184","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","1"
"240192","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","2"
"240192","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","4"
"240195","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","2"
"240195","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","3"
"240203","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","2"
"240203","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","3"
"240205","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","1"
"240205","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","4"
"240206","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","4"
"240206","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","1"
"240207","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","4"
"240207","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","2"
"240208","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","2"
"240208","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","2"
"240210","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","4"
"240210","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","2"
"240213","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","3"
"240213","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","2"
"240214","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","2"
"240214","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","2"
"240220","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","2"
"240220","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","3"
"240221","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","2"
"240221","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","3"
"240227","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","2"
"240227","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","3"
"240228","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","2"
"240228","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","2"
"240229","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","4"
"240229","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","1"
"240230","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","4"
"240230","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","2"
"240231","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","2"
"240231","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","2"
"240233","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","4"
"240233","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","1"
"240236","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","2"
"240236","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","2"
"240247","PUNTLEDGE_RIVER_fall",2021,3,"Hap1","3"
"240247","PUNTLEDGE_RIVER_fall",2021,3,"Hap2","2"
"240248","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","2"
"240248","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","1"
"240257","PUNTLEDGE_RIVER_fall",2021,3,"Hap1","4"
"240257","PUNTLEDGE_RIVER_fall",2021,3,"Hap2","2"
"240294","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","2"
"240294","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","3"
"240295","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","4"
"240295","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","1"
"240310","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","2"
"240310","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","2"
"240363","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","4"
"240363","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","1"
"240367","PUNTLEDGE_RIVER_fall",2021,3,"Hap1","1"
"240367","PUNTLEDGE_RIVER_fall",2021,3,"Hap2","4"
"240380","PUNTLEDGE_RIVER_fall",2021,3,"Hap1","4"
"240380","PUNTLEDGE_RIVER_fall",2021,3,"Hap2","1"
"240383","PUNTLEDGE_RIVER_fall",2021,3,"Hap1","4"
"240383","PUNTLEDGE_RIVER_fall",2021,3,"Hap2","1"
"240387","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","4"
"240387","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","2"
"240405","PUNTLEDGE_RIVER_fall",2021,3,"Hap1","2"
"240405","PUNTLEDGE_RIVER_fall",2021,3,"Hap2","2"
"240406","PUNTLEDGE_RIVER_fall",2021,3,"Hap1","3"
"240406","PUNTLEDGE_RIVER_fall",2021,3,"Hap2","2"
"240407","PUNTLEDGE_RIVER_fall",2021,3,"Hap1","1"
"240407","PUNTLEDGE_RIVER_fall",2021,3,"Hap2","2"
"240416","PUNTLEDGE_RIVER_fall",2021,3,"Hap1","4"
"240416","PUNTLEDGE_RIVER_fall",2021,3,"Hap2","2"
"240424","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","3"
"240424","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","2"
"240425","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","4"
"240425","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","1"
"240430","PUNTLEDGE_RIVER_fall",2021,2,"Hap1","4"
"240430","PUNTLEDGE_RIVER_fall",2021,2,"Hap2","2"
"240440","PUNTLEDGE_RIVER_fall",2021,4,"Hap1","4"
"240440","PUNTLEDGE_RIVER_fall",2021,4,"Hap2","2"
"240443","PUNTLEDGE_RIVER_fall",2021,3,"Hap1","4"
"240443","PUNTLEDGE_RIVER_fall",2021,3,"Hap2","1"
"25208","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","3"
"25208","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","2"
"25214","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","2"
"25214","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","3"
"25219","PUNTLEDGE_RIVER_fall",2019,3,"Hap1","2"
"25219","PUNTLEDGE_RIVER_fall",2019,3,"Hap2","2"
"25240","PUNTLEDGE_RIVER_fall",2019,2,"Hap1","4"
"25240","PUNTLEDGE_RIVER_fall",2019,2,"Hap2","2"
"25247","PUNTLEDGE_RIVER_fall",2019,3,"Hap1","2"
"25247","PUNTLEDGE_RIVER_fall",2019,3,"Hap2","1"
"25255","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","2"
"25255","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","1"
"25268","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","2"
"25268","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","2"
"25286","PUNTLEDGE_RIVER_fall",2019,3,"Hap1","2"
"25286","PUNTLEDGE_RIVER_fall",2019,3,"Hap2","2"
"25292","PUNTLEDGE_RIVER_fall",2019,3,"Hap1","1"
"25292","PUNTLEDGE_RIVER_fall",2019,3,"Hap2","2"
"25296","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","2"
"25296","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","3"
"25344","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","2"
"25344","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","3"
"25348","PUNTLEDGE_RIVER_fall",2019,3,"Hap1","3"
"25348","PUNTLEDGE_RIVER_fall",2019,3,"Hap2","2"
"25383","PUNTLEDGE_RIVER_fall",2019,3,"Hap1","2"
"25383","PUNTLEDGE_RIVER_fall",2019,3,"Hap2","3"
"25385","PUNTLEDGE_RIVER_fall",2019,3,"Hap1","4"
"25385","PUNTLEDGE_RIVER_fall",2019,3,"Hap2","2"
"25391","PUNTLEDGE_RIVER_fall",2019,3,"Hap1","3"
"25391","PUNTLEDGE_RIVER_fall",2019,3,"Hap2","2"
"25399","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","3"
"25399","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","2"
"25408","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","2"
"25408","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","3"
"25410","PUNTLEDGE_RIVER_fall",2019,3,"Hap1","2"
"25410","PUNTLEDGE_RIVER_fall",2019,3,"Hap2","2"
"25420","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","3"
"25420","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","2"
"25430","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","2"
"25430","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","2"
"25437","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","2"
"25437","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","4"
"25445","PUNTLEDGE_RIVER_fall",2019,3,"Hap1","2"
"25445","PUNTLEDGE_RIVER_fall",2019,3,"Hap2","1"
"25454","PUNTLEDGE_RIVER_fall",2019,3,"Hap1","2"
"25454","PUNTLEDGE_RIVER_fall",2019,3,"Hap2","1"
"25465","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","2"
"25465","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","2"
"25488","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","1"
"25488","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","2"
"25511","PUNTLEDGE_RIVER_fall",2019,2,"Hap1","2"
"25511","PUNTLEDGE_RIVER_fall",2019,2,"Hap2","3"
"25513","PUNTLEDGE_RIVER_fall",2019,2,"Hap1","3"
"25513","PUNTLEDGE_RIVER_fall",2019,2,"Hap2","2"
"25514","PUNTLEDGE_RIVER_fall",2019,2,"Hap1","2"
"25514","PUNTLEDGE_RIVER_fall",2019,2,"Hap2","2"
"25524","PUNTLEDGE_RIVER_fall",2019,3,"Hap1","2"
"25524","PUNTLEDGE_RIVER_fall",2019,3,"Hap2","2"
"25525","PUNTLEDGE_RIVER_fall",2019,3,"Hap1","2"
"25525","PUNTLEDGE_RIVER_fall",2019,3,"Hap2","3"
"25545","PUNTLEDGE_RIVER_fall",2019,2,"Hap1","2"
"25545","PUNTLEDGE_RIVER_fall",2019,2,"Hap2","3"
"25550","PUNTLEDGE_RIVER_fall",2019,3,"Hap1","4"
"25550","PUNTLEDGE_RIVER_fall",2019,3,"Hap2","2"
"25555","PUNTLEDGE_RIVER_fall",2019,3,"Hap1","2"
"25555","PUNTLEDGE_RIVER_fall",2019,3,"Hap2","2"
"25560","PUNTLEDGE_RIVER_fall",2019,2,"Hap1","2"
"25560","PUNTLEDGE_RIVER_fall",2019,2,"Hap2","1"
"25562","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","2"
"25562","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","2"
"25572","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","2"
"25572","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","2"
"25575","PUNTLEDGE_RIVER_fall",2019,3,"Hap1","3"
"25575","PUNTLEDGE_RIVER_fall",2019,3,"Hap2","2"
"25586","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","4"
"25586","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","2"
"25587","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","2"
"25587","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","2"
"25598","PUNTLEDGE_RIVER_fall",2019,3,"Hap1","2"
"25598","PUNTLEDGE_RIVER_fall",2019,3,"Hap2","1"
"25606","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","4"
"25606","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","2"
"25620","PUNTLEDGE_RIVER_fall",2019,2,"Hap1","2"
"25620","PUNTLEDGE_RIVER_fall",2019,2,"Hap2","4"
"25622","PUNTLEDGE_RIVER_fall",2019,4,"Hap1","2"
"25622","PUNTLEDGE_RIVER_fall",2019,4,"Hap2","1"
